Date_Time,KVNY,KBUR,KCQT
2012-03-10 08:53:00,,20.88,
2012-03-10 09:47:00,,,33.88
2012-03-10 09:51:00,19.06,,
2012-03-10 09:53:00,,21.84,
2012-03-10 10:47:00,,,35.0
2012-03-10 10:51:00,21.06,,
2012-03-10 10:53:00,,21.0,
2012-03-10 11:47:00,,,35.0
2012-03-10 11:51:00,21.99,,
2012-03-10 11:53:00,,24.97,
2012-03-10 12:47:00,,,33.94
2012-03-10 12:51:00,24.14,,
2012-03-10 12:53:00,,26.95,
2012-03-10 13:47:00,,,44.0
2012-03-10 13:51:00,30.93,,
2012-03-10 13:53:00,,26.97,
2012-03-10 14:47:00,,,43.97
2012-03-10 14:51:00,30.92,,
2012-03-10 14:53:00,,33.93,
2012-03-10 15:47:00,,,45.95
2012-03-10 15:51:00,28.03,,
2012-03-10 15:53:00,,35.9,
2012-03-10 16:47:00,,,43.96
2012-03-10 16:51:00,29.96,,
2012-03-10 16:53:00,,36.95,
2012-03-10 17:47:00,,,43.95
2012-03-10 17:51:00,29.89,,
2012-03-10 17:53:00,,39.8,
2012-03-10 18:47:00,,,44.86
2012-03-10 18:51:00,36.9,,
2012-03-10 18:53:00,,38.88,
2012-03-10 19:47:00,,,46.85
2012-03-10 19:51:00,33.83,,
2012-03-10 19:53:00,,38.88,
2012-03-10 20:47:00,,,46.85
2012-03-10 20:51:00,35.8,,
2012-03-10 20:53:00,,39.06,
2012-03-10 21:47:00,,,46.86
2012-03-10 21:51:00,38.88,,
2012-03-10 21:53:00,,43.96,
2012-03-10 22:47:00,,,48.86
2012-03-10 22:51:00,42.88,,
2012-03-10 22:53:00,,46.87,
2012-03-10 23:24:00,,,48.14
2012-03-10 23:47:00,,,48.87
2012-03-10 23:51:00,44.88,,
2012-03-10 23:53:00,,47.97,
2012-03-11 00:28:00,,48.16,
2012-03-11 00:32:00,,,48.14
2012-03-11 00:36:00,,,48.14
2012-03-11 00:47:00,,,48.87
2012-03-11 00:51:00,45.99,,
2012-03-11 00:53:00,,48.89,
2012-03-11 01:00:00,,48.16,
2012-03-11 01:12:00,46.34,,
2012-03-11 01:51:00,46.89,,
2012-03-11 01:53:00,,46.89,
2012-03-11 03:31:00,44.51,,
2012-03-11 03:46:00,,46.34,
2012-03-11 03:51:00,44.88,,
2012-03-11 03:53:00,,45.98,
2012-03-11 04:51:00,43.97,,
2012-03-11 04:53:00,,44.88,
2012-03-11 05:51:00,43.98,,
2012-03-11 05:53:00,,43.98,
2012-03-11 06:51:00,42.89,,
2012-03-11 06:53:00,,44.88,
2012-03-11 07:51:00,43.97,,
2012-03-11 07:53:00,,43.98,
2012-03-11 08:51:00,43.97,,
2012-03-11 08:53:00,,43.98,
2012-03-11 09:51:00,43.97,,
2012-03-11 09:53:00,,42.89,
2012-03-11 10:51:00,42.88,,
2012-03-11 10:53:00,,42.88,
2012-03-11 11:46:00,42.68,,
2012-03-11 11:51:00,42.86,,
2012-03-11 11:53:00,,42.86,
2012-03-11 12:51:00,41.95,,
2012-03-11 12:53:00,,42.68,
2012-03-11 13:51:00,40.87,,
2012-03-11 13:53:00,,42.86,
2012-03-11 14:47:00,,,41.96
2012-03-11 14:51:00,40.88,,
2012-03-11 14:53:00,,41.96,
2012-03-11 15:47:00,,,44.85
2012-03-11 15:51:00,40.88,,
2012-03-11 15:53:00,,42.87,
2012-03-11 16:47:00,,,44.85
2012-03-11 16:51:00,41.96,,
2012-03-11 16:53:00,,42.86,
2012-03-11 17:47:00,,,44.86
2012-03-11 17:51:00,40.87,,
2012-03-11 17:53:00,,44.49,
2012-03-11 18:47:00,,,44.86
2012-03-11 18:51:00,41.96,,
2012-03-11 18:53:00,,43.96,
2012-03-11 19:47:00,,,45.96
2012-03-11 19:51:00,41.97,,
2012-03-11 19:53:00,,43.97,
2012-03-11 20:47:00,,,45.97
2012-03-11 20:51:00,42.89,,
2012-03-11 20:53:00,,44.88,
2012-03-11 21:47:00,,,46.88
2012-03-11 21:51:00,42.89,,
2012-03-11 21:53:00,,44.88,
2012-03-11 22:47:00,,,46.88
2012-03-11 22:51:00,42.89,,
2012-03-11 22:53:00,,44.89,
2012-03-11 23:33:00,,44.52,
2012-03-11 23:47:00,,,46.87
2012-03-11 23:51:00,43.99,,
2012-03-11 23:53:00,,44.54,
2012-03-12 00:40:00,44.54,,
2012-03-12 00:42:00,,44.52,
2012-03-12 00:47:00,,,45.96
2012-03-12 00:51:00,44.9,,
2012-03-12 00:53:00,,44.89,
2012-03-12 01:44:00,44.52,,
2012-03-12 01:47:00,,,45.96
2012-03-12 01:51:00,44.89,44.52,
2012-03-12 01:53:00,,44.89,
2012-03-12 02:47:00,,,45.96
2012-03-12 02:51:00,43.98,,
2012-03-12 02:53:00,,44.88,
2012-03-12 03:47:00,,,44.87
2012-03-12 03:51:00,43.98,,
2012-03-12 03:53:00,,44.89,
2012-03-12 04:47:00,,,43.97
2012-03-12 04:51:00,43.98,,
2012-03-12 04:53:00,,44.54,
2012-03-12 05:47:00,,,44.87
2012-03-12 05:51:00,42.89,,
2012-03-12 05:53:00,,43.98,
2012-03-12 06:47:00,,,43.97
2012-03-12 06:51:00,42.89,,
2012-03-12 06:53:00,,43.98,
2012-03-12 07:47:00,,,43.97
2012-03-12 07:51:00,42.89,,
2012-03-12 07:53:00,,43.98,
2012-03-12 08:51:00,42.89,,
2012-03-12 08:53:00,,43.98,
2012-03-12 09:51:00,43.97,,
2012-03-12 09:53:00,,43.98,
2012-03-12 10:51:00,42.88,,
2012-03-12 10:53:00,,42.88,
2012-03-12 11:17:00,,44.5,
2012-03-12 11:51:00,42.86,,
2012-03-12 11:53:00,,43.95,
2012-03-12 12:51:00,41.96,,
2012-03-12 12:53:00,,42.86,
2012-03-12 13:51:00,40.88,,
2012-03-12 13:53:00,,42.87,
2012-03-12 14:47:00,,,45.94
2012-03-12 14:51:00,40.89,,
2012-03-12 14:53:00,,42.87,
2012-03-12 15:47:00,,,45.94
2012-03-12 15:51:00,43.96,,
2012-03-12 15:53:00,,43.95,
2012-03-12 16:47:00,,,45.94
2012-03-12 16:51:00,43.96,,
2012-03-12 16:53:00,,43.95,
2012-03-12 17:47:00,,,45.94
2012-03-12 17:51:00,42.87,,
2012-03-12 17:53:00,,43.94,
2012-03-12 18:47:00,,,45.95
2012-03-12 18:51:00,41.96,,
2012-03-12 18:53:00,,43.95,
2012-03-12 19:47:00,,,44.87
2012-03-12 19:51:00,41.96,,
2012-03-12 19:53:00,,43.97,
2012-03-12 20:47:00,,,47.97
2012-03-12 20:51:00,42.87,,
2012-03-12 20:53:00,,43.97,
2012-03-12 21:47:00,,,48.88
2012-03-12 21:51:00,42.88,,
2012-03-12 21:53:00,,44.88,
2012-03-12 22:47:00,,,47.97
2012-03-12 22:51:00,43.98,,
2012-03-12 22:53:00,,46.89,
2012-03-12 23:47:00,,,47.97
2012-03-12 23:51:00,44.9,,
2012-03-12 23:53:00,,46.36,
2012-03-13 00:09:00,,46.36,
2012-03-13 00:47:00,,,46.88
2012-03-13 00:51:00,46.01,,
2012-03-13 00:53:00,,46.36,
2012-03-13 01:30:00,46.38,,
2012-03-13 01:47:00,,,46.89
2012-03-13 01:51:00,45.99,,
2012-03-13 01:53:00,,46.36,
2012-03-13 02:47:00,,,46.88
2012-03-13 02:51:00,44.9,,
2012-03-13 02:53:00,,46.01,
2012-03-13 03:18:00,44.54,,
2012-03-13 03:47:00,,,46.88
2012-03-13 03:51:00,44.9,,
2012-03-13 03:53:00,,46.36,
2012-03-13 04:47:00,,,46.88
2012-03-13 04:51:00,43.98,,
2012-03-13 04:53:00,,46.36,
2012-03-13 05:47:00,,,45.96
2012-03-13 05:51:00,43.98,,
2012-03-13 05:53:00,,44.54,
2012-03-13 06:47:00,,,45.96
2012-03-13 06:51:00,43.98,,
2012-03-13 06:53:00,,44.54,
2012-03-13 07:47:00,,,45.96
2012-03-13 07:51:00,43.98,,
2012-03-13 07:53:00,,44.54,
2012-03-13 08:47:00,,,45.96
2012-03-13 08:51:00,43.98,,
2012-03-13 08:53:00,,44.54,
2012-03-13 09:36:00,44.52,,
2012-03-13 09:47:00,,,45.95
2012-03-13 09:51:00,43.98,,
2012-03-13 09:53:00,,43.98,
2012-03-13 10:37:00,,44.52,
2012-03-13 10:47:00,,,44.86
2012-03-13 10:51:00,43.96,,
2012-03-13 10:53:00,,43.98,
2012-03-13 11:37:00,,44.5,
2012-03-13 11:47:00,,,45.94
2012-03-13 11:51:00,43.95,,
2012-03-13 11:53:00,,44.86,
2012-03-13 12:47:00,,,46.84
2012-03-13 12:51:00,42.86,,
2012-03-13 12:53:00,,44.49,46.3
2012-03-13 13:47:00,,,45.94
2012-03-13 13:51:00,43.96,,
2012-03-13 13:53:00,,43.94,
2012-03-13 14:47:00,,,45.94
2012-03-13 14:51:00,44.86,,
2012-03-13 14:53:00,,43.95,
2012-03-13 15:47:00,,,46.84
2012-03-13 15:51:00,45.94,,
2012-03-13 15:53:00,,44.85,
2012-03-13 16:47:00,,,46.84
2012-03-13 16:51:00,44.85,,
2012-03-13 16:53:00,,45.94,
2012-03-13 17:47:00,,,45.94
2012-03-13 17:51:00,44.85,,
2012-03-13 17:53:00,,44.49,
2012-03-13 18:47:00,,,46.86
2012-03-13 18:51:00,41.96,,
2012-03-13 18:53:00,,44.86,
2012-03-13 19:47:00,,,46.87
2012-03-13 19:51:00,42.86,,
2012-03-13 19:53:00,,45.96,
2012-03-13 20:47:00,,,46.88
2012-03-13 20:51:00,42.88,,
2012-03-13 20:53:00,,45.96,
2012-03-13 21:47:00,,,46.88
2012-03-13 21:51:00,42.89,,
2012-03-13 21:53:00,,43.97,
2012-03-13 22:47:00,,,46.89
2012-03-13 22:51:00,43.98,,
2012-03-13 22:53:00,,43.98,
2012-03-13 23:47:00,,,46.89
2012-03-13 23:51:00,43.99,,
2012-03-13 23:53:00,,43.98,
2012-03-14 00:47:00,,,46.89
2012-03-14 00:51:00,43.99,,
2012-03-14 00:53:00,,42.72,
2012-03-14 01:47:00,,,47.99
2012-03-14 01:51:00,42.9,,
2012-03-14 01:53:00,,42.91,
2012-03-14 02:47:00,,,46.89
2012-03-14 02:51:00,42.91,,
2012-03-14 02:53:00,,42.0,
2012-03-14 03:47:00,,,46.89
2012-03-14 03:51:00,42.92,,
2012-03-14 03:53:00,,42.92,
2012-03-14 04:47:00,,,45.99
2012-03-14 04:51:00,42.02,,
2012-03-14 04:53:00,,40.94,
2012-03-14 05:47:00,,,45.99
2012-03-14 05:51:00,40.94,,
2012-03-14 05:53:00,,40.94,
2012-03-14 06:35:00,,,46.34
2012-03-14 06:47:00,,,46.89
2012-03-14 06:51:00,40.94,,
2012-03-14 06:53:00,,40.95,
2012-03-14 07:26:00,,,46.36
2012-03-14 07:47:00,,,46.89
2012-03-14 07:51:00,42.02,,
2012-03-14 07:53:00,,42.02,
2012-03-14 08:09:00,,,46.34
2012-03-14 08:13:00,,,46.34
2012-03-14 08:18:00,,,46.34
2012-03-14 08:27:00,,,46.34
2012-03-14 08:33:00,,,46.34
2012-03-14 08:47:00,,,46.89
2012-03-14 08:51:00,42.9,,
2012-03-14 08:53:00,,44.54,
2012-03-14 09:23:00,,,48.13
2012-03-14 09:47:00,,,47.95
2012-03-14 09:51:00,43.96,,
2012-03-14 09:53:00,,45.96,
2012-03-14 10:47:00,,,46.84
2012-03-14 10:51:00,44.49,,
2012-03-14 10:53:00,,45.94,
2012-03-14 11:47:00,,,46.84
2012-03-14 11:51:00,45.04,,
2012-03-14 11:53:00,,44.85,
2012-03-14 12:47:00,,,46.85
2012-03-14 12:51:00,41.8,,
2012-03-14 12:53:00,,44.86,
2012-03-14 13:47:00,,,48.83
2012-03-14 13:53:00,,44.86,
2012-03-14 14:47:00,,,46.84
2012-03-14 14:51:00,43.65,,
2012-03-14 14:53:00,,46.85,
2012-03-14 15:47:00,,,48.84
2012-03-14 15:51:00,42.71,,
2012-03-14 15:53:00,,46.84,
2012-03-14 16:47:00,,,49.92
2012-03-14 16:51:00,41.26,,
2012-03-14 16:53:00,,47.93,
2012-03-14 17:06:00,,,49.94
2012-03-14 17:47:00,,,49.94
2012-03-14 17:51:00,40.88,,
2012-03-14 17:53:00,,48.11,
2012-03-14 18:47:00,,,49.95
2012-03-14 18:51:00,42.68,,
2012-03-14 18:53:00,,48.85,
2012-03-14 19:47:00,,,49.95
2012-03-14 19:51:00,40.87,,
2012-03-14 19:53:00,,48.86,
2012-03-14 20:47:00,,,49.96
2012-03-14 20:51:00,40.15,,
2012-03-14 20:53:00,,48.86,
2012-03-14 20:54:00,,,49.96
2012-03-14 21:47:00,,,51.05
2012-03-14 21:51:00,46.32,,
2012-03-14 21:53:00,,48.87,
2012-03-14 22:02:00,,,49.96
2012-03-14 22:28:00,,,49.96
2012-03-14 22:47:00,,,49.97
2012-03-14 22:51:00,47.42,,
2012-03-14 22:53:00,,48.88,
2012-03-14 23:27:00,,49.98,
2012-03-14 23:47:00,,,49.97
2012-03-14 23:51:00,,,
2012-03-14 23:53:00,,49.98,
2012-03-15 00:43:00,,,
2012-03-15 00:47:00,,,49.97
2012-03-15 00:51:00,,,
2012-03-15 00:53:00,,48.89,
2012-03-15 01:47:00,,,49.97
2012-03-15 01:51:00,,,
2012-03-15 01:53:00,,48.89,
2012-03-15 02:34:00,,,48.14
2012-03-15 02:47:00,,,48.87
2012-03-15 02:51:00,,,
2012-03-15 02:53:00,,48.89,
2012-03-15 03:47:00,,,49.97
2012-03-15 03:51:00,,,
2012-03-15 03:53:00,,47.98,
2012-03-15 04:47:00,,,48.88
2012-03-15 04:51:00,,,
2012-03-15 04:53:00,,48.9,
2012-03-15 05:06:00,48.16,,
2012-03-15 05:47:00,,,49.97
2012-03-15 05:51:00,47.61,,
2012-03-15 05:53:00,,47.99,
2012-03-15 06:31:00,,48.16,
2012-03-15 06:47:00,,,48.88
2012-03-15 06:51:00,47.62,,
2012-03-15 06:53:00,,47.98,
2012-03-15 07:47:00,,,48.87
2012-03-15 07:51:00,48.16,,
2012-03-15 07:53:00,,46.89,
2012-03-15 08:42:00,,,48.13
2012-03-15 08:47:00,,,48.86
2012-03-15 08:51:00,47.97,,
2012-03-15 08:53:00,,46.88,
2012-03-15 09:47:00,,,48.86
2012-03-15 09:51:00,48.85,,
2012-03-15 09:53:00,,46.86,
2012-03-15 10:47:00,,,48.84
2012-03-15 10:51:00,45.94,,
2012-03-15 10:53:00,,46.3,
2012-03-15 11:37:00,,,48.11
2012-03-15 11:47:00,,,48.83
2012-03-15 11:51:00,46.84,,
2012-03-15 11:53:00,,47.93,
2012-03-15 12:47:00,,,51.0
2012-03-15 12:51:00,45.95,,
2012-03-15 12:53:00,,47.93,
2012-03-15 13:47:00,,,49.92
2012-03-15 13:51:00,47.94,,
2012-03-15 13:53:00,,48.84,
2012-03-15 14:47:00,,,49.92
2012-03-15 14:51:00,48.84,,
2012-03-15 14:53:00,,49.92,
2012-03-15 15:47:00,,,49.92
2012-03-15 15:51:00,47.94,,
2012-03-15 15:53:00,,48.83,
2012-03-15 16:47:00,,,49.92
2012-03-15 16:51:00,45.95,,
2012-03-15 16:53:00,,46.84,
2012-03-15 17:47:00,,,49.93
2012-03-15 17:51:00,47.93,,
2012-03-15 17:53:00,,47.93,
2012-03-15 18:47:00,,,48.86
2012-03-15 18:51:00,47.94,,
2012-03-15 18:53:00,,47.94,
2012-03-15 19:26:00,,,48.13
2012-03-15 19:47:00,,,49.95
2012-03-15 19:51:00,47.95,,
2012-03-15 19:53:00,,48.86,
2012-03-15 20:47:00,,,49.95
2012-03-15 20:51:00,47.95,,
2012-03-15 20:53:00,,48.86,
2012-03-15 21:47:00,,,49.94
2012-03-15 21:51:00,47.96,,
2012-03-15 21:53:00,,48.86,
2012-03-15 22:40:00,48.16,,
2012-03-15 22:47:00,,,51.03
2012-03-15 22:51:00,47.97,,
2012-03-15 22:53:00,,48.87,
2012-03-15 23:03:00,,48.14,
2012-03-15 23:31:00,48.16,,
2012-03-15 23:47:00,,,51.03
2012-03-15 23:51:00,48.88,,
2012-03-15 23:53:00,,48.88,
2012-03-16 00:11:00,,48.14,
2012-03-16 00:18:00,,48.14,
2012-03-16 00:47:00,,,51.03
2012-03-16 00:51:00,48.87,,
2012-03-16 00:53:00,,48.88,
2012-03-16 01:47:00,,,51.03
2012-03-16 01:51:00,48.87,,
2012-03-16 01:53:00,,48.88,
2012-03-16 02:05:00,48.14,,
2012-03-16 02:47:00,,,51.03
2012-03-16 02:51:00,47.96,,
2012-03-16 02:53:00,,47.97,
2012-03-16 03:10:00,,,49.95
2012-03-16 03:47:00,,,49.94
2012-03-16 03:51:00,47.96,,
2012-03-16 03:53:00,,48.88,
2012-03-16 04:08:00,,,49.95
2012-03-16 04:29:00,,,49.95
2012-03-16 04:47:00,,,49.95
2012-03-16 04:51:00,47.97,,
2012-03-16 04:53:00,,48.88,
2012-03-16 05:08:00,48.14,,
2012-03-16 05:51:00,47.96,,
2012-03-16 05:53:00,,47.97,
2012-03-16 06:24:00,,,49.95
2012-03-16 06:51:00,47.96,,
2012-03-16 06:53:00,,48.88,
2012-03-16 07:11:00,,,49.95
2012-03-16 07:47:00,,,51.03
2012-03-16 07:51:00,47.97,,
2012-03-16 07:53:00,,47.97,
2012-03-16 08:16:00,,,51.76
2012-03-16 08:47:00,,,51.95
2012-03-16 08:51:00,47.97,,
2012-03-16 08:53:00,,47.97,
2012-03-16 09:43:00,,,51.76
2012-03-16 09:51:00,47.96,,
2012-03-16 09:53:00,,48.88,
2012-03-16 10:19:00,,,51.76
2012-03-16 10:35:00,,,51.75
2012-03-16 10:47:00,,,51.03
2012-03-16 10:51:00,48.86,,
2012-03-16 10:53:00,,48.87,
2012-03-16 10:56:00,,,51.75
2012-03-16 11:42:00,,48.13,
2012-03-16 11:47:00,,,49.93
2012-03-16 11:51:00,47.94,,
2012-03-16 11:53:00,,48.86,
2012-03-16 12:47:00,,,49.92
2012-03-16 12:51:00,48.84,,
2012-03-16 12:53:00,,48.86,
2012-03-16 12:59:00,,,49.93
2012-03-16 13:47:00,,,51.01
2012-03-16 13:51:00,49.93,,
2012-03-16 13:53:00,,48.84,
2012-03-16 14:47:00,,,51.92
2012-03-16 14:51:00,48.84,,
2012-03-16 14:53:00,,48.11,
2012-03-16 15:33:00,,,51.74
2012-03-16 15:47:00,,,51.02
2012-03-16 15:51:00,49.93,,
2012-03-16 15:53:00,,51.02,
2012-03-16 16:11:00,,,51.74
2012-03-16 16:47:00,,,51.02
2012-03-16 16:51:00,48.84,,
2012-03-16 16:53:00,,51.02,
2012-03-16 17:05:00,,,51.75
2012-03-16 17:07:00,48.11,,
2012-03-16 17:41:00,,,51.75
2012-03-16 17:47:00,,,51.02
2012-03-16 17:51:00,48.84,,
2012-03-16 17:53:00,,49.94,
2012-03-16 18:47:00,,,51.02
2012-03-16 18:51:00,48.84,,
2012-03-16 18:53:00,,49.94,
2012-03-16 18:56:00,,,51.75
2012-03-16 19:47:00,,,51.03
2012-03-16 19:51:00,49.94,,
2012-03-16 19:53:00,,48.86,
2012-03-16 20:31:00,,,51.76
2012-03-16 20:47:00,,,51.03
2012-03-16 20:51:00,48.86,,
2012-03-16 20:53:00,,49.96,
2012-03-16 21:09:00,,49.96,
2012-03-16 21:32:00,,51.78,
2012-03-16 21:41:00,,,53.58
2012-03-16 21:47:00,,,51.94
2012-03-16 21:51:00,49.96,,
2012-03-16 21:53:00,,51.06,
2012-03-16 22:03:00,,,51.76
2012-03-16 22:13:00,49.96,,
2012-03-16 22:47:00,,,51.94
2012-03-16 22:49:00,,51.78,
2012-03-16 22:51:00,51.05,,
2012-03-16 22:52:00,,,51.76
2012-03-16 22:53:00,,51.97,
2012-03-16 22:58:00,,,51.76
2012-03-16 23:04:00,51.78,,
2012-03-16 23:29:00,,,51.76
2012-03-16 23:37:00,49.96,,
2012-03-16 23:43:00,,,51.76
2012-03-16 23:47:00,,,51.04
2012-03-16 23:51:00,49.97,,
2012-03-16 23:53:00,,51.06,
2012-03-17 00:00:00,,49.96,
2012-03-17 00:34:00,48.14,,
2012-03-17 00:47:00,,,53.05
2012-03-17 00:51:00,49.97,,
2012-03-17 00:53:00,,51.97,
2012-03-17 00:58:00,,,53.58
2012-03-17 01:09:00,49.96,,
2012-03-17 01:32:00,,51.8,
2012-03-17 01:38:00,49.96,,
2012-03-17 01:47:00,,,53.05
2012-03-17 01:51:00,49.97,,
2012-03-17 01:53:00,,51.07,
2012-03-17 02:00:00,51.78,,
2012-03-17 02:11:00,,51.8,
2012-03-17 02:16:00,,,53.6
2012-03-17 02:22:00,,,53.6
2012-03-17 02:25:00,,51.8,
2012-03-17 02:37:00,,,53.6
2012-03-17 02:44:00,49.96,,
2012-03-17 02:47:00,,,53.05
2012-03-17 02:51:00,49.97,,
2012-03-17 02:53:00,,51.07,
2012-03-17 03:16:00,,,53.6
2012-03-17 03:47:00,,,53.05
2012-03-17 03:51:00,49.98,,
2012-03-17 03:53:00,,51.07,
2012-03-17 04:33:00,,,53.58
2012-03-17 04:37:00,,,53.6
2012-03-17 04:47:00,,,53.05
2012-03-17 04:51:00,49.98,,
2012-03-17 04:53:00,,51.07,
2012-03-17 05:05:00,,,53.6
2012-03-17 05:07:00,49.98,,
2012-03-17 05:18:00,,,53.6
2012-03-17 05:33:00,,51.8,
2012-03-17 05:38:00,,,51.78
2012-03-17 05:41:00,,,53.6
2012-03-17 05:47:00,,,51.96
2012-03-17 05:50:00,,,51.78
2012-03-17 05:51:00,49.98,,
2012-03-17 05:53:00,,51.08,
2012-03-17 05:54:00,,,53.6
2012-03-17 06:00:00,,51.8,
2012-03-17 06:08:00,,,51.78
2012-03-17 06:23:00,,,53.6
2012-03-17 06:27:00,,,53.6
2012-03-17 06:44:00,,,53.6
2012-03-17 06:47:00,,,53.05
2012-03-17 06:51:00,49.98,,
2012-03-17 06:53:00,,49.99,
2012-03-17 06:57:00,,,53.6
2012-03-17 07:02:00,49.98,,
2012-03-17 07:30:00,,49.98,
2012-03-17 07:37:00,,,53.6
2012-03-17 07:47:00,,,53.05
2012-03-17 07:51:00,49.98,,
2012-03-17 07:53:00,,49.99,
2012-03-17 07:57:00,,,51.78
2012-03-17 08:00:00,,,51.78
2012-03-17 08:13:00,49.98,,
2012-03-17 08:40:00,,49.98,51.76
2012-03-17 08:47:00,,,51.96
2012-03-17 08:51:00,49.98,,
2012-03-17 08:53:00,,51.07,
2012-03-17 08:55:00,,,53.6
2012-03-17 08:58:00,,,53.6
2012-03-17 09:03:00,,,53.6
2012-03-17 09:05:00,,,53.6
2012-03-17 09:11:00,,,53.6
2012-03-17 09:17:00,,,53.58
2012-03-17 09:35:00,,,53.58
2012-03-17 09:38:00,,,53.58
2012-03-17 09:47:00,,,53.04
2012-03-17 09:51:00,51.05,,
2012-03-17 09:53:00,,51.98,
2012-03-17 09:55:00,,,53.58
2012-03-17 10:01:00,51.76,,
2012-03-17 10:05:00,,,53.58
2012-03-17 10:08:00,,,53.58
2012-03-17 10:19:00,,51.78,
2012-03-17 10:21:00,,,53.58
2012-03-17 10:27:00,,,53.6
2012-03-17 10:32:00,,,51.78
2012-03-17 10:37:00,48.16,,
2012-03-17 10:47:00,,,51.96
2012-03-17 10:49:00,,51.8,
2012-03-17 10:50:00,,51.07,
2012-03-17 10:51:00,48.88,,
2012-03-17 11:04:00,,,51.78
2012-03-17 11:07:00,,,51.78
2012-03-17 11:09:00,,51.8,
2012-03-17 11:17:00,,49.98,
2012-03-17 11:25:00,48.16,,
2012-03-17 11:31:00,,49.98,
2012-03-17 11:47:00,,,53.04
2012-03-17 11:51:00,48.87,,
2012-03-17 11:53:00,,49.97,
2012-03-17 12:23:00,,,53.58
2012-03-17 12:27:00,,,51.76
2012-03-17 12:33:00,,,51.76
2012-03-17 12:47:00,,,49.96
2012-03-17 12:50:00,,,49.96
2012-03-17 12:51:00,45.97,,
2012-03-17 12:53:00,,48.89,
2012-03-17 12:56:00,,,49.96
2012-03-17 13:35:00,44.54,,
2012-03-17 13:47:00,,,44.87
2012-03-17 13:51:00,40.9,,
2012-03-17 13:53:00,,42.72,
2012-03-17 14:23:00,,39.08,
2012-03-17 14:47:00,,,37.8
2012-03-17 14:51:00,40.89,,
2012-03-17 14:53:00,,40.91,
2012-03-17 15:47:00,,,40.88
2012-03-17 15:51:00,39.8,,
2012-03-17 15:53:00,,42.72,
2012-03-17 16:47:00,,,41.97
2012-03-17 16:51:00,38.92,,
2012-03-17 16:53:00,,38.92,
2012-03-17 17:04:00,,39.1,
2012-03-17 17:51:00,36.92,,
2012-03-17 17:53:00,,37.82,
2012-03-17 18:47:00,,,36.9
2012-03-17 18:51:00,36.93,,
2012-03-17 18:53:00,,37.84,
2012-03-17 19:08:00,,37.31,
2012-03-17 19:47:00,,,38.91
2012-03-17 19:51:00,36.96,,
2012-03-17 19:53:00,,37.86,
2012-03-17 20:06:00,,37.33,
2012-03-17 20:47:00,,,38.92
2012-03-17 20:51:00,36.95,,
2012-03-17 20:53:00,,38.97,
2012-03-17 21:47:00,,,40.94
2012-03-17 21:51:00,37.86,,
2012-03-17 21:53:00,,38.95,
2012-03-17 22:38:00,,,39.13
2012-03-17 22:47:00,,,40.95
2012-03-17 22:51:00,37.88,,
2012-03-17 22:53:00,,38.97,
2012-03-17 23:25:00,37.31,,
2012-03-17 23:27:00,,,42.75
2012-03-17 23:46:00,39.13,,
2012-03-17 23:47:00,,,39.84
2012-03-17 23:51:00,39.86,,
2012-03-17 23:53:00,,38.97,
2012-03-18 00:07:00,39.15,,
2012-03-18 00:09:00,,,42.75
2012-03-18 00:41:00,,37.33,
2012-03-18 00:47:00,,,42.04
2012-03-18 00:51:00,38.97,,
2012-03-18 00:53:00,,38.97,
2012-03-18 01:19:00,37.33,,
2012-03-18 01:47:00,,,42.04
2012-03-18 01:51:00,38.97,,
2012-03-18 01:53:00,,39.89,
2012-03-18 02:03:00,,40.98,
2012-03-18 02:12:00,,,40.95
2012-03-18 02:17:00,,,40.95
2012-03-18 02:47:00,,,40.95
2012-03-18 02:51:00,38.98,,
2012-03-18 02:53:00,,39.89,
2012-03-18 03:47:00,,,40.95
2012-03-18 03:51:00,38.97,,
2012-03-18 03:53:00,,38.97,
2012-03-18 04:14:00,35.51,,
2012-03-18 04:30:00,35.51,,
2012-03-18 04:47:00,,,40.95
2012-03-18 04:51:00,35.87,,
2012-03-18 04:53:00,,35.87,
2012-03-18 05:10:00,37.33,,
2012-03-18 05:47:00,,,40.95
2012-03-18 05:50:00,,,40.95
2012-03-18 05:51:00,36.97,,
2012-03-18 05:53:00,,35.88,
2012-03-18 06:47:00,,,42.04
2012-03-18 06:51:00,35.87,,
2012-03-18 06:53:00,,35.88,
2012-03-18 07:18:00,,35.51,
2012-03-18 07:47:00,,,38.93
2012-03-18 07:51:00,35.87,,
2012-03-18 07:53:00,,36.97,
2012-03-18 08:15:00,35.51,,
2012-03-18 08:47:00,,,37.82
2012-03-18 08:51:00,35.85,,
2012-03-18 08:53:00,,36.95,
2012-03-18 09:47:00,,,36.9
2012-03-18 09:51:00,33.84,,
2012-03-18 09:53:00,,35.84,
2012-03-18 10:47:00,,,35.8
2012-03-18 10:51:00,33.82,,
2012-03-18 10:53:00,,31.83,
2012-03-18 11:47:00,,,35.8
2012-03-18 11:51:00,31.82,,
2012-03-18 11:53:00,,28.74,
2012-03-18 12:03:00,,31.82,
2012-03-18 12:47:00,,,36.89
2012-03-18 12:51:00,30.73,,
2012-03-18 12:53:00,,28.74,
2012-03-18 13:47:00,,,36.88
2012-03-18 13:51:00,30.73,,
2012-03-18 13:53:00,,29.83,
2012-03-18 14:47:00,,,35.8
2012-03-18 14:51:00,31.82,,
2012-03-18 14:53:00,,33.81,
